drug_name,smiles,tokens
tetracosactide,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(O)=O,"['CS', 'CC[C@H](', 'NC(=O)[C@H](', 'CO)', 'NC(=O)[C@H](', 'CC1=', 'CC', '=C(O)', 'C=', 'C1)', 'NC(=O)', '[C@@H](N)', 'CO)', 'C(=O)N[C@@H](', 'CCC(O)=O)', 'C(=O)N[C@@H](', 'CC1=', 'CN', '=', 'CN', '1)', 'C(=O)N[C@@H](', 'CC1=', 'CC=', 'CC=', 'C1)', 'C(=O)N[C@@H](', 'CCCN', 'C(N)=N)', 'C(=O)N[C@@H](', 'CC1=', 'CN', 'C2', '=C1', 'C=', 'CC', '=C', '2)', 'C(=O)N', 'CC(=O)N[C@@H](', 'CCCCN)', 'C(=O)N1CCC[C@H]1', 'C(=O)N[C@@H](', 'C(C)C)', 'C(=O)N', 'CC(=O)N[C@@H](', 'CCCCN)', 'C(=O)N[C@@H](', 'CCCCN)', 'C(=O)N[C@@H](', 'CCCN', 'C(N)=N)', 'C(=O)N[C@@H](', 'CCCN', 'C(N)=N)', 'C(=O)N1CCC[C@H]1', 'C(=O)N[C@@H](', 'C(C)C)', 'C(=O)N[C@@H](', 'CCCCN)', 'C(=O)N[C@@H](', 'C(C)C)', 'C(=O)N[C@@H](', 'CC1=', 'CC', '=C(O)', 'C=', 'C1)', 'C(=O)N1CCC[C@H]1', 'C(O)=O']"
dexbrompheniramine,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1,"['CN(C)', 'CC[C@@H](', 'C1=', 'CC', '=C(', 'Br)', 'C=', 'C1)', 'C1=', 'CC=', 'CC=', 'N1']"
pimavanserin,CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1,"['CC(C)', 'CO', 'C1=', 'CC', '=C(', 'CNC(=O)', 'N(', 'CC2', '=', 'CC', '=C(', 'F)', 'C=C', '2)', 'C2', 'CCN(C)CC2)', 'C=C1']"
zanubrutinib,NC(=O)C1=C2NCC[C@@H](C3CCN(CC3)C(=O)C=C)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1,"['NC(=O)', 'C1', '=C2', 'N', 'CC[C@@H](', 'C3CCN(', 'CC3)', 'C(=O)', 'C=C)', 'N2', 'N=C1', 'C1=', 'CC', '=C(', 'O', 'C2=', 'CC=', 'CC', '=C', '2)', 'C=C1']"
digoxin,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1,"['[H]', '[C@]12', 'CC', '[C@]3(', '[H]', ')', '[C@](', '[H]', ')', '(C', '[C@@H](O)', '[C@]4(C)', '[C@H](CC', '[C@]34', 'O)', 'C3', '=CC(=O)', 'OC', '3)', '[C@@]1(C)CC', '[C@@H](', 'C2)', 'O[C@H]1', 'C[C@H](O)', '[C@H](', 'O[C@H]2', 'C[C@H](O)', '[C@H](O', '[C@H]3', 'C[C@H](O)', '[C@H](O)', '[C@@H](C)', 'O3)', '[C@@H](C)', 'O2)', '[C@@H](C)', 'O1']"
vorinostat,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,"['O', 'NC(=O)', 'CCCC', 'CCC(=O)N', 'C1=', 'CC=', 'CC', '=C1']"
ambenonium,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,"['CC', '[N+]', '(CC)', '(', 'CCNC(=O)', 'C(=O)NCC', '[N+]', '(CC)', '(CC)', 'CC1=', 'CC=', 'CC', '=C1', 'Cl)', 'CC1=', 'CC=', 'CC', '=C1', 'Cl']"
methionine,CSCC[C@H](N)C(O)=O,"['CS', 'CC[C@H](', 'N)', 'C(O)=O']"
metoclopramide,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,"['CCN(CC)', 'CCNC(=O)', 'C1=', 'CC(', 'Cl)', '=C(N)', 'C=C1', 'OC']"
dexmedetomidine,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,"['C[C@H](', 'C1=', 'CN', 'C=', 'N1)', 'C1=C(C)', 'C(C)', '=', 'CC', '=C1']"
nabumetone,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,"['CO', 'C1=', 'CC2', '=C(', 'C=', 'C1)', 'C=C(', 'CC', 'C(C)=O)', 'C=C2']"
pamidronic acid,NCCC(O)(P(O)(O)=O)P(O)(O)=O,"['N', 'CCC(O)(', 'P(O)(O)=O)', 'P(O)(O)', '=O']"
bromocriptine,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C,"['[H]', '[C@@]12', 'CCCN1C(=O)', '[C@H](CC(C)C)', 'N1C(=O)', '[C@](', 'NC(=O)', '[C@H]3', 'CN(C)', '[C@]4', '(', '[H]', ')', 'CC5', '=C(', 'Br)', 'NC', '6', '=', 'CC=', 'CC(', '=C', '5', '6)', 'C4', '=C', '3)', '(O', '[C@@]21', 'O)', 'C(C)C']"
rifamycin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C(O)C4=C3C2=O,"['CO[C@H]1', '\\', 'C=C\\', 'O', '[C@@]2(C)', 'OC3', '=C(C)', 'C(O)', '=C4', 'C(O)=C(', 'NC(=O)', '\\', 'C(C)', '=C/C=C/', '[C@H](C)', '[C@H](O)', '[C@@H](C)', '[C@@H](O)', '[C@@H](C)', '[C@H](OC(C)=O)', '[C@@H]1', 'C)', 'C=C(', 'O)', 'C4', '=C3', 'C2=O']"
streptozocin,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,"['CN(', 'N', '=O)', 'C(=O)N[C@H]1', '[C@@H](O)', 'O[C@H](CO)[C@@H](O)', '[C@@H]1O']"
isoxsuprine,C[C@H](COC1=CC=CC=C1)N[C@H](C)[C@@H](O)C1=CC=C(O)C=C1,"['C[C@H](', 'CO', 'C1=', 'CC=', 'CC=', 'C1)', 'N', '[C@H](C)', '[C@@H](O)', 'C1=', 'CC', '=C(O)', 'C=C1']"
pirbuterol,CC(C)(C)NCC(O)C1=NC(CO)=C(O)C=C1,"['CC(C)(C)N', 'CC(O)', 'C1=N', 'C(CO)', '=C(O)', 'C=C1']"
zileuton,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1,"['CC(', 'N(O)', 'C(N)=O)', 'C1=', 'CC2', '=', 'CC=', 'CC', '=C2', 'S1']"
trimethaphan,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1,"['O=C1N(', 'CC2', '=', 'CC=', 'CC', '=C', '2)', 'C2', 'C', '[S+]', '3', 'CCCC3', 'C2', 'N1', 'CC1=', 'CC=', 'CC', '=C1']"
sulfadiazine,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,"['N', 'C1=', 'CC', '=C(', 'C=', 'C1)', 'S(=O)(=O)N', 'C1=N', 'C=', 'CC=', 'N1']"
doravirine,CN1C(=O)NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F,"['CN1', 'C(=O)N', 'N=C1', 'CN1', 'C=CC(', '=C(', 'O', 'C2=', 'CC(', '=', 'CC(', 'Cl)', '=C', '2)', 'C#N)', 'C1=O)', 'C(F)(F)F']"
vigabatrin,NC(CCC(O)=O)C=C,"['NC(', 'CCC(O)=O)', 'C=C']"
hexaminolevulinate,[H]N([H])CC(=O)CCC(=O)OCCCCCC,"['[H]', 'N(', '[H]', ')', 'CC(=O)', 'CCC(=O)O', 'CCCCCC']"
sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,"['OC', '[C@H](O)[C@@H](O)[C@H](O)', '[C@H](O)', 'CO']"
levothyroxine,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,"['N[C@@H](', 'CC1=', 'CC(', 'I)', '=C(', 'O', 'C2=', 'CC(', 'I)', '=C(O)', 'C(', 'I)', '=C', '2)', 'C(', 'I)', '=', 'C1)', 'C(O)=O']"
nilutamide,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,"['CC1(C)', 'NC(=O)', 'N(', 'C1=O)', 'C1=', 'CC(', '=C(', 'C=', 'C1)', '[N+]([O-])=O)', 'C(F)(F)F']"
solriamfetol,N[C@@H](COC(N)=O)CC1=CC=CC=C1,"['N[C@@H](', 'CO', 'C(N)=O)', 'CC1=', 'CC=', 'CC', '=C1']"
dolutegravir,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N1[C@H](C)CCO2,"['[H]', '[C@]12', 'CN3', 'C=C(', 'C(=O)N', 'CC4', '=', 'CC', '=C(', 'F)', 'C=C', '4', 'F)', 'C(=O)', 'C(O)', '=C3', 'C(=O)N1', '[C@H](C)', 'CCO', '2']"
nitroglycerin,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,"['[O-]', '[N+](=O)', 'OCC(', 'CO', '[N+]([O-])=O)', 'O', '[N+]([O-])=O']"
kava,COC1=CC(=O)OC(C1)\C=C\C1=CCCC=C1,"['CO', 'C1=CC(=O)', 'OC(', 'C1)', '\\', 'C=C\\', 'C1=', 'CCCC', '=C1']"
voriconazole,C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,"['C[C@@H](', 'C1=N', 'C=N', 'C=C1', 'F)', '[C@](O)(', 'CN1', 'C=N', 'C=', 'N1)', 'C1=C(', 'F)', 'C=C(', 'F)', 'C=C1']"
quinine,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,"['[H]', '[C@]1', '(C', '[C@@H]2CC', '[N@]', '1', 'C[C@@H]2', 'C=C)', '[C@H](O)', 'C1=', 'CC', '=N', 'C2=', 'CC', '=C(', 'OC)', 'C=', 'C12']"
piroxicam,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,"['CN1', 'C(C(=O)N', 'C2=N', 'C=', 'CC', '=C', '2)', '=C(O)', 'C2=C(', 'C=', 'CC', '=C', '2)', 'S1(=O)=O']"
clavulanic acid,[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO,"['[H]', '[C@@]12', 'CC(=O)N1', '[C@@H](', 'C(O)=O)', '\\', 'C(O', '2)', '=C\\', 'CO']"
pregabalin,CC(C)C[C@H](CN)CC(O)=O,"['CC(C)', 'C[C@H](', 'CN)', 'CC(O)', '=O']"
macimorelin,CC(C)(N)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)NC=O,"['CC(C)(', 'N)', 'C(=O)N[C@H](', 'CC1=', 'CN', 'C2=', 'CC=', 'CC', '=C1', '2)', 'C(=O)N[C@H](', 'CC1=', 'CN', 'C2=', 'CC=', 'CC', '=C1', '2)', 'NC', '=O']"
octreotide,[H][C@]1(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@H](CO)[C@@H](C)O)NC(=O)[C@H](N)CC1=CC=CC=C1)[C@@H](C)O,"['[H]', '[C@]1(', 'NC(=O)[C@H](', 'CCCCN)', 'NC(=O)[C@@H](', 'CC2', '=', 'CN', 'C3', '=C2', 'C=', 'CC', '=C', '3)', 'NC(=O)[C@H](', 'CC2', '=', 'CC=', 'CC', '=C', '2)', 'NC(=O)[C@H](', 'CS', 'S', 'C[C@H](N', 'C1=O)', 'C(=O)N[C@H](', 'CO)', '[C@@H](C)O)', 'NC(=O)[C@H](', 'N)', 'CC1=', 'CC=', 'CC=', 'C1)', '[C@@H](C)', 'O']"
zinc chloride,[Cl-].[Cl-].[Zn++],"['[Cl-]', '.', '[Cl-]', '.', '[Zn++]']"
mefenamic acid,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1,"['CC1', '=C(C)', 'C(N', 'C2=', 'CC=', 'CC', '=C2', 'C(O)=O)', '=', 'CC', '=C1']"
dapsone,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,"['N', 'C1=', 'CC', '=C(', 'C=', 'C1)', 'S(=O)(=O)', 'C1=', 'CC', '=C(N)', 'C=C1']"
vinblastine,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,"['[H]', '[C@@]12', 'N(C)', 'C3=', 'CC(', 'OC)', '=C(', 'C=C3', '[C@@]1', '1', 'CCN3', 'CC', '=C', '[C@@]', '(CC)', '(', '[C@@H](OC(C)=O)', '[C@]2(O)', 'C(=O)OC)', '[C@@]13', '[H]', ')', '[C@]1', '(C', '[C@@]2(', '[H]', ')', 'CN(C', '[C@]', '(O)', '(CC)', 'C2)', 'CCC2', '=C1', 'NC1', '=C2', 'C=', 'CC=', 'C1)', 'C(=O)OC']"
fostemsavir,COC1=CN=C(N2C=NC(C)=N2)C2=C1C(=CN2COP(O)(O)=O)C(=O)C(=O)N1CCN(CC1)C(=O)C1=CC=CC=C1,"['CO', 'C1=', 'CN=C(', 'N2C', '=N', 'C(C)', '=N', '2)', 'C2', '=C1', 'C(=', 'CN2', 'CO', 'P(O)(O)=O)', 'C(=O)', 'C(=O)N1CCN(', 'CC1)', 'C(=O)', 'C1=', 'CC=', 'CC', '=C1']"
bupropion,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,"['CC(N', 'C(C)(C)C)', 'C(=O)', 'C1=', 'CC(', 'Cl)', '=', 'CC', '=C1']"
ketoconazole,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,"['CC(=O)N1CCN(', 'CC1)', 'C1=', 'CC', '=C(', 'OCC2', 'COC(', 'CN3', 'C=', 'CN', '=C', '3)', '(O', '2)', 'C2=', 'CC', '=C(', 'Cl)', 'C=C2', 'Cl)', 'C=C1']"
moricizine,CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1,"['CCO', 'C(=O)N', 'C1=', 'CC2', '=C(', 'S', 'C3=', 'CC=', 'CC', '=C3', 'N2C(=O)', 'CCN2CCOCC2)', 'C=C1']"
triamterene,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,"['NC1=N', 'C(N)', '=C2', 'N=C(', 'C(N)=N', 'C2=', 'N1)', 'C1=', 'CC=', 'CC', '=C1']"
isocarboxazid,CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1,"['CC1=', 'CC(', '=N', 'O1)', 'C(=O)N', 'N', 'CC1=', 'CC=', 'CC', '=C1']"
montelukast,OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1,"['OC(=O)', 'CC1(', 'CC1)', 'CS', '[C@H](', 'CCC1', '=', 'CC=', 'CC', '=C1', 'C(O)', '(C)C)', 'C1=', 'CC=', 'CC(', '\\', 'C=C\\', 'C2=N', 'C3=C(', 'C=CC(', 'Cl)', '=C', '3)', 'C=C', '2)', '=C1']"
olaparib,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1CC1,"['F', 'C1=', 'CC', '=C(', 'CC2', '=N', 'NC(=O)', 'C3=', 'CC=', 'CC', '=C2', '3)', 'C=C1', 'C(=O)N1CCN(', 'CC1)', 'C(=O)', 'C1CC1']"
tranylcypromine,NC1CC1C1=CC=CC=C1,"['N', 'C1CC1', 'C1=', 'CC=', 'CC', '=C1']"
metocurine,[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3,"['[H]', '[C@@]12', 'CC3', '=', 'CC', '=C(', 'OC4', '=C', '5', 'C(CC', '[N+](C)(C)', '[C@]5', '(', '[H]', ')', 'CC5', '=', 'CC(', 'OC', '6', '=C(', 'OC)', 'C=C(', 'CC', '[N+]1', '(C)C)', 'C2', '=C', '6)', '=C(', 'OC)', 'C=C', '5)', '=', 'CC(', 'OC)', '=C4', 'OC)', 'C=C3']"
eprosartan,CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O,"['CCCCC1', '=N', 'C', '=C(\\', 'C', '=C(/', 'CC2', '=', 'CC', '=C', 'S', '2)', 'C(O)=O)', 'N1', 'CC1=', 'CC', '=C(', 'C=', 'C1)', 'C(O)=O']"
ferumoxytol,[O--].[O--].[O--].[O--].[Fe++].[Fe+3].[Fe+3],"['[O--]', '.', '[O--]', '.', '[O--]', '.', '[O--]', '.', '[Fe++]', '.', '[Fe+3]', '.', '[Fe+3]']"
etidronic acid,CC(O)(P(O)(O)=O)P(O)(O)=O,"['CC(O)(', 'P(O)(O)=O)', 'P(O)(O)', '=O']"
carboplatin,[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H],"['[H]', '[N]', '(', '[H]', ')', '(', '[H]', ')', '[Pt]', '1', '(', 'OC(=O)', 'C2(', 'CCC2)', 'C(=O)O', '1)', '[N]', '(', '[H]', ')', '(', '[H]', ')', '[H]']"
mirtazapine,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,"['CN1', 'CCN2', 'C(', 'C1)', 'C1=', 'CC=', 'CC', '=C1', 'CC1', '=C2', 'N=', 'CC', '=C1']"
alosetron,CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2,"['CN1', 'C2=C(', 'C3=', 'CC=', 'CC', '=C1', '3)', 'C(=O)N(', 'CC1', '=C(C)', 'N', 'C=', 'N1)', 'CC2']"
lutein,C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,"['C', '\\', 'C(\\', 'C=C\\', 'C', '=C(/', 'C)', '\\', 'C=C\\', '[C@H]1', 'C(C)', '=C', '[C@H](O)', 'CC1', '(C)C)', '=C', '/C=C', '/C=C(\\C)', '/C=C', '/C=C(\\C)', '/C=C/', 'C1=C(C)', 'C[C@@H](O)', 'CC1(C)C']"
oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,"['CCN(CC)', 'CC#', 'CCOC(=O)', 'C(O)(', 'C1CCCCC1)', 'C1=', 'CC=', 'CC', '=C1']"
pentoxifylline,CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,"['CN1', 'C=N', 'C2', '=C1', 'C(=O)N(', 'CCCC', 'C(C)=O)', 'C(=O)N2C']"
minoxidil,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,"['N', 'C1=', 'CC(', '=N', 'C(N)', '=[N+]', '1', '[O-])', 'N1CCCCC1']"
hydralazine,NNC1=NN=CC2=CC=CC=C12,"['N', 'NC1=N', 'N=', 'CC2', '=', 'CC=', 'CC', '=C1', '2']"
oxymorphone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O,"['[H]', '[C@@]12', 'OC3', '=C(O)', 'C=', 'CC4', '=C3', '[C@@]1', '1', 'CCN(C)', '[C@](', '[H]', ')', '(C', '4)', '[C@]1(O)', 'CCC2', '=O']"
methylergometrine,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,"['[H]', '[C@@]12', 'CC3', '=', 'CN', 'C4', '=', 'CC=', 'CC(', '=C3', '4)', 'C1=C', '[C@H](', 'CN2', 'C)', 'C(=O)N[C@@H](', 'CC)', 'CO']"
methoxyflurane,COC(F)(F)C(Cl)Cl,"['CO', 'C(F)(F)', 'C(Cl)', 'Cl']"
avatrombopag,OC(=O)C1CCN(CC1)C1=C(Cl)C=C(C=N1)C(=O)NC1=NC(C2=CC(Cl)=CS2)=C(S1)N1CCN(CC1)C1CCCCC1,"['OC(=O)', 'C1CCN(', 'CC1)', 'C1=C(', 'Cl)', 'C=C(', 'C=', 'N1)', 'C(=O)N', 'C1=N', 'C(', 'C2=', 'CC(', 'Cl)', '=C', 'S', '2)', '=C(', 'S', '1)', 'N1CCN(', 'CC1)', 'C1CCCCC1']"
gadoxetic acid,[Gd+3].[H][C@@](CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)(CC1=CC=C(OCC)C=C1)N(CC(O)=O)CC(O)=O,"['[Gd+3]', '.', '[H]', '[C@@](', 'CN(', 'CCN(', 'CC(', '[O-])', '=O)', 'CC(', '[O-])', '=O)', 'CC(', '[O-])', '=O)(', 'CC1=', 'CC', '=C(', 'OCC)', 'C=', 'C1)', 'N(', 'CC(O)=O)', 'CC(O)', '=O']"
nitric oxide,[N]=O,"['[N]', '=O']"
cisplatin,[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],"['[H]', '[N]', '(', '[H]', ')', '(', '[H]', ')', '[Pt]', '(Cl)', '(Cl)', '[N]', '(', '[H]', ')', '(', '[H]', ')', '[H]']"
tolazoline,C(C1=NCCN1)C1=CC=CC=C1,"['C(', 'C1=N', 'CCN1', ')', 'C1=', 'CC=', 'CC', '=C1']"
pimozide,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1,"['F', 'C1=', 'CC', '=C(', 'C=', 'C1)', 'C(', 'CCCN1', 'CCC(', 'CC1)', 'N1', 'C(=O)N', 'C2=', 'CC=', 'CC', '=C1', '2)', 'C1=', 'CC', '=C(', 'F)', 'C=C1']"
lomustine,ClCCN(N=O)C(=O)NC1CCCCC1,"['Cl', 'CCN(', 'N', '=O)', 'C(=O)N', 'C1CCCCC1']"
amifostine,NCCCNCCSP(O)(O)=O,"['N', 'CCCN', 'CCS', 'P(O)(O)', '=O']"
delafloxacin,NC1=NC(N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N4CC(O)C4)C(Cl)=C23)=C(F)C=C1F,"['NC1=N', 'C(N2', 'C=C(', 'C(O)=O)', 'C(=O)', 'C3=', 'CC', '(F)', '=C(', 'N4', 'CC(O)', 'C4)', 'C(Cl)', '=C2', '3)', '=C(', 'F)', 'C=C1', 'F']"
magaldrate,O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,"['O', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Al+3]', '.', '[Al+3]', '.', '[Al+3]', '.', '[Al+3]', '.', '[Al+3]', '.', '[O-]', 'S(', '[O-])', '(=O)=O', '.', '[O-]', 'S(', '[O-])', '(=O)=O']"
larotrectinib,O[C@H]1CCN(C1)C(=O)NC1=C2N=C(C=CN2N=C1)N1CCC[C@@H]1C1=C(F)C=CC(F)=C1,"['O[C@H]1', 'CCN(', 'C1)', 'C(=O)N', 'C1', '=C2', 'N=C(', 'C=', 'CN2', 'N=', 'C1)', 'N1', 'CCC[C@@H]1', 'C1=C(', 'F)', 'C=', 'CC', '(F)', '=C1']"
amprenavir,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,"['CC(C)', 'CN(', 'C[C@@H](O)', '[C@H](', 'CC1=', 'CC=', 'CC=', 'C1)', 'NC(=O)', 'O[C@H]1', 'CCO', 'C1)', 'S(=O)(=O)', 'C1=', 'CC', '=C(N)', 'C=C1']"
milnacipran,CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1,"['CCN(CC)C(=O)', 'C1(', 'CC1', 'CN)', 'C1=', 'CC=', 'CC', '=C1']"
testolactone,[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H],"['[H]', '[C@@]12', 'CCC3', '=CC(=O)', 'C=C', '[C@]3(C)', '[C@@]1(', '[H]', ')', 'CC', '[C@]1(C)', 'OC(=O)', 'CC', '[C@@]21', '[H]']"
nitrous acid,ON=O,"['O', 'N', '=O']"
nadolol,CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2,"['CC(C)(C)N', 'CC(O)CO', 'C1=', 'CC=', 'CC2', '=C1', 'C[C@H](O)', '[C@H](O)', 'C2']"
