services,agcid,adr1,adr2,city,email,fax,nme,phone1,statecd,weburl,zipcd,agc_ADDR_LATITUDE,agc_ADDR_LONGITUDE,languages,faithbased,counslg_METHOD,language_ARA,language_ASL,language_CAM,language_CAN,language_CHI,language_CRE,language_CZE,language_ENG,language_FAR,language_FRE,language_GER,language_HIN,language_HMO,language_IND,language_ITA,language_KOR,language_OTH,language_POL,language_POR,language_RUS,language_SPA,language_SWA,language_TUR,language_UKR,language_VIE,service_DFC,service_DFW,service_FBC,service_FBW,service_FHW,service_HIC,service_HMC,service_NDW,service_PLW,service_PPC,service_PPW,service_RHC,service_RHW,service_RMC,counseling_FTF,counseling_GRP,counseling_OTH,counseling_TEL,counseling_VID,counseling_WEB,dqf_current,dqf_forecast,dqf_rmse_train,dqf_rmse_test,dqf_mae_train,dqf_mae_test,dqf_mape_train,dqf_mape_test,pp_current,pp_forecast,pp_rmse_train,pp_rmse_test,pp_mae_train,pp_mae_test,pp_mape_train,pp_mape_test
"DFC,FBC,HIC,PPC,PPW",80910,704 2nd St,,Toledo,,,"NEIGHBORHOOD HOUSING SERVICES OF TOLEDO, INC",419-691-2900,OH,http://www.nwtoledo.org,43605,41.647815,-83.520974,ENG,No,TEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5495712038252947,-0.0040822533870249,5315.85,27804.9,1627.98,7923.94,5.632705709020264e+17,5.7323134944737184e+17,18.155573136876697,-0.0042249651122932,4540.97,23796.89,1190.22,5838.4,3.8508504125492576e+17,3.944115144184188e+17
"DFC,FBC,FHW,HIC,HMC,NDW,PPC,PPW,RHC,RMC",82309,422 Washington St,,Quincy,info@nhsmass.org,,NEIGHBORHOOD HOUSING SERVICES OF THE SOUTH SHORE DBA NEIGHBORWORKS HOUSING SOLUTIONS,617-770-2227,MA,http://www.nhsmass.org,2169,42.248673,-70.984773,"CRE,ENG,POR,SPA",No,"TEL,VID,FTF",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-6.766843813211295,-0.0029179484557355,3814.41,23663.22,1416.58,6746.05,6.612513107420932e+17,3.54199578800877e+17,-14.633486593533377,-0.0020054708464296,3276.02,20249.37,1040.52,4926.87,4.970570425449224e+17,2.894517124816446e+17
"DFC,FBC,FBW,PPC,PPW",81173,1845 S. Business Center Drive,Suite 120,SAN BERNARDINO,Clarice.Wilson@nhsie.org,,"NEIGHBORHOOD HOUSING SERVICES OF THE INLAND EMPIRE, INC.",909-884-6891,CA,http://www.nhsie.org,92408,34.067913,-117.280447,"ENG,SPA",No,"GRP,OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.753671710412675,0.0007423057771413,16457.14,120032.16,5698.08,30127.87,4.296199098630504e+18,2.0876397242728333e+18,-4.833715105072372,0.00260826885069,14138.56,102772.04,4189.21,22042.63,3.191485242113124e+18,1.7490282746196024e+18
"DFC,FBC,FBW,HIC,NDW,PLW,PPC,PPW",80633,125 E Seminary St,,Richland Center,,,NEIGHBORHOOD HOUSING SERVICES OF SW WISCONSIN,608-647-4949,WI,http://www.nhsrcwi.org,53581,43.334426,-90.384599,ENG,No,"TEL,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6289987430841393,-0.0012945781247122,3446.59,11710.11,1220.34,3480.16,4.467026105035325e+17,6.683794815077795e+17,-19.510401128533715,-0.0028906652298372,2960.36,9945.89,893.84,2490.72,3.098661183663096e+17,3.881786891543461e+17
"DFC,DFW,PPC,PPW",83402,192 Corson Avenue,,STATEN ISLAND,agill@nhsofsi.org,718-228-9370,NEIGHBORHOOD HOUSING SERVICES OF STATEN ISLAND,718-313-4890,NY,http://www.nhsofsi.org,10301,40.637435,-74.083622,"ENG,OTH,SPA",No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"DFC,HIC,NDW,PLW,PPC,PPW,RMC",84593,1849 Civic Center Dr,,North Las Vegas,info@mynhssn.org,702-649-0702,NEIGHBORHOOD HOUSING SERVICES OF SOUTHERN NEVADA,702-649-0998,NV,http://www.mynhssn.org,89030,36.193629,-115.116319,"ENG,SPA",No,"TEL,VID,WEB",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.8560231539480725,0.0027055469798969,1977.37,15053.72,606.09,3839.85,1.0339200666320744e+18,9.273919863373892e+17,-28.724875984846392,0.0013539521466993,1535.94,12857.61,405.85,2773.84,5.882038071712447e+17,5.061783718156093e+17
"FBC,FHW,NDW,PLW,PPC,PPW",82742,2880 W Oakland Park Blvd,Suite 115,Oakland Park,intake@nhssf.org,305-751-2228,NEIGHBORHOOD HOUSING SERVICES OF SOUTH FLORIDA- BROWARD COUNTY,305-751-5511-2111,FL,https://nhssf.org,33311,26.165137,-80.182087,"CRE,ENG,FRE,SPA",No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.217932739291939,-0.0037295975634715,8349.55,50985.4,2355.02,13141.65,3.0940524803217475e+18,4.445021390705593e+18,-4.967511598530464,-0.0027694349797704,7158.04,43511.59,1728.56,9430.19,2.280986382493733e+18,2.6764302918342374e+18
"FBC,FBW,FHW,NDW,PLW,PPC,PPW,RHC",84976,300 NW 12th Ave,,Miami,,,NEIGHBORHOOD HOUSING SERVICES OF SOUTH FLORIDA,305-751-5511,FL,http://www.nhssf.org,33128,25.776436,-80.214915,"CRE,ENG,FRE,SPA",No,"GRP,OTH,VID,WEB,TEL,FTF",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.217932739291939,-0.0037295975634715,8349.55,50985.4,2355.02,13141.65,3.0940524803217475e+18,4.445021390705593e+18,-4.967511598530464,-0.0027694349797704,7158.04,43511.59,1728.56,9430.19,2.280986382493733e+18,2.6764302918342374e+18
"DFC,FBC,FBW,NDW,PPC,PPW",80922,851 Steves Ave,,San Antonio,lfurst@nhs-satx.org,,NEIGHBORHOOD HOUSING SERVICES OF SAN ANTONIO,210-533-6673x306,TX,http://www.nhsofsa.org,78210,29.392211,-98.484181,"ENG,SPA",Yes,"TEL,GRP,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.119562223733624,0.0053521797745509,10623.75,55758.81,3360.18,15102.85,4.228304013374089e+18,6.235581656215674e+18,-7.033935089578037,-0.00787074509286,9010.42,47620.53,2445.06,10977.92,3.079742544393052e+18,3.9373994365811937e+18
"DFC,FBC,FBW,HIC,NDW,PPC,PPW",90289,"60-20 Woodside Avenue, Lower Level",,WOODSIDE,info@nhsofqueens.org,718-457-1247,"NEIGHBORHOOD HOUSING SERVICES OF QUEENS, CDC, INC",718-457-1017-05,NY,http://www.nhsofqueens.org,11377,40.744794,-73.903899,"ENG,SPA",No,"TEL,GRP,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"DFC,PPC,PPW",80911,4101 N Classen Blvd,,Oklahoma City,lindar@nhsokla.org,,NEIGHBORHOOD HOUSING SERVICES OF OKLAHOMA CITY,405-231-4663,OK,http://site.notavailable.org,73118,35.512581,-97.534639,"ENG,SPA",No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.4795145601332678,0.0002588353999726,1236.59,7138.46,352.97,2044.26,2.520929550894329e+17,5.659311391146347e+17,-11.519559410476631,-0.0014011445901246,1061.03,6103.14,258.24,1486.62,1.860304148399301e+17,3.900985927237221e+17
"DFC,PPC,PPW",83399,2475 Westchester Avenue,,BRONX,dolores_pena@nhsnyc.org,,NEIGHBORHOOD HOUSING SERVICES OF NEW YORK CITY BRONX BRANCH,929-268-3790,NY,www.nhsnyc.org,10461,40.838111,-73.845082,"ENG,SPA",No,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"DFC,FBC,FBW,PPC,PPW",80499,306 W 37th St Fl 11,Suite 1101,New York,info@nhsnyc.org,,NEIGHBORHOOD HOUSING SERVICES OF NEW YORK CITY (NHS OF NYC),212-519-2500,NY,http://www.nhsnyc.org,10018,40.75416,-73.992666,"CRE,ENG,SPA",No,TEL,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"DFC,FBC,FHW,HIC,PLW,PPC,PPW,RHC",80879,4605 Freret St,,New Orleans,waldrekajohnson@nhsnola.org,,NEIGHBORHOOD HOUSING SERVICES OF NEW ORLEANS,504-899-5900,LA,https://www.nhsnola.org,70115,29.935236,-90.105393,"ENG,SPA",No,"GRP,OTH,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.967138727160517,0.0005007990123483,1011.16,14243.33,350.81,3399.95,7.253342100570331e+16,4.76215514114307e+16,-13.655030858944627,0.0025042442080662,861.3,12201.84,256.43,2499.93,5.551121579766973e+16,5.024197501685463e+16
"DFC,FBC,FBW,HIC,NDW,PLW,PPC,PPW",80863,333 Sherman Ave,,New Haven,,,NEIGHBORHOOD HOUSING SERVICES OF NEW HAVEN,203-562-0598,CT,http://www.nhsofnewhaven.org,6511,41.317485,-72.941892,"ENG,SPA",No,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,0.5641819405767734,-0.0036068318145351,1724.2,10806.87,608.1,2689.65,3.220208251840756e+16,6.168907473906808e+16,14.0049757813657,-0.0035226875417232,1477.81,9245.47,446.78,1961.67,2.491834102153589e+16,4.598451058125593e+16
"DFC,DFW,FBC,FBW,FHW,NDW,PPC,PPW,RHC",81113,223 Broad St,,New Britain,mrosiello@nhsnb.org,,"NEIGHBORHOOD HOUSING SERVICES OF NEW BRITAIN, INC.",860-224-2433,CT,http://www.nhsnb.org,6053,41.672947,-72.7919,"ENG,SPA",No,"TEL,VID,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5641819405767734,-0.0036068318145351,1724.2,10806.87,608.1,2689.65,3.220208251840756e+16,6.168907473906808e+16,14.0049757813657,-0.0035226875417232,1477.81,9245.47,446.78,1961.67,2.491834102153589e+16,4.598451058125593e+16
"DFC,FBC,FHW,HIC,NDW,PLW,PPC,PPW",81022,100 S. Marthin Luther King Jr. Blvd.,,Hamilton,,,"NEIGHBORHOOD HOUSING SERVICES OF HAMILTON, INC.",513-737-9301,OH,http://www.butlercounty-nhs.org,45011,,,ENG,No,TEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5495712038252947,-0.0040822533870249,5315.85,27804.9,1627.98,7923.94,5.632705709020264e+17,5.7323134944737184e+17,18.155573136876697,-0.0042249651122932,4540.97,23796.89,1190.22,5838.4,3.8508504125492576e+17,3.944115144184188e+17
"DFC,FBC,FHW,HIC,NDW,PLW,PPC,PPW,RHC",80914,213 N 5th St Ste 1030,,Reading,Dsansary@nhsgb.org,610-374-2866,"NEIGHBORHOOD HOUSING SERVICES OF GREATER BERKS, INC.",610-372-8433,PA,http://www.nhsgb.org,19601,40.338691,-75.927557,"ENG,SPA",Yes,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.4777619031553968,-0.0037114763146693,5818.81,51023.46,2215.23,13166.44,5.246421268565137e+17,7.705985821459464e+17,-10.617962652716216,-0.0049970793797631,4981.99,43672.33,1623.76,9650.67,3.872010370846472e+17,4.261856919135163e+17
"DFC,DFW,FBC,FBW,HIC,NDW,PPC,PPW",80871,1279 N Milwaukee Ave,,Chicago,info@nhschicago.org,773-329-4120,NEIGHBORHOOD HOUSING SERVICES OF CHICAGO,773-329-4111,IL,https://www.nhschicago.org,60622,41.905299,-87.66918,"ENG,SPA",No,"TEL,GRP,VID,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.0175079994570808,0.0114772217186156,6016.04,30680.93,1988.65,8877.99,9.933588904204608e+17,1.95176124715834e+18,-10.062770967617766,0.0109652229690386,5126.2,26340.51,1454.39,6456.65,6.989620097552755e+17,1.3110384397008435e+18
"DFC,FBC,FHW,HIC,NDW,PLW,PPC,PPW",80892,601-603 Clinton Street,,CAMDEN,info@nhscamden.org,856-541-8440,"NEIGHBORHOOD HOUSING SERVICES OF CAMDEN, INC",856-541-0720,NJ,http://www.nhscamden.org,8103,39.938483,-75.117478,"ENG,SPA,VIE",No,"TEL,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.9745970142494116,-0.0023943964578519,4263.36,25005.11,1619.51,6677.62,2.812014148849321e+17,4.145383015734758e+17,13.503449832517305,-0.0030277172417509,3651.56,21396.94,1186.26,4888.3,1.928764972859546e+17,2.384225164183188e+17
"DFC,DFW,FBC,FBW,HIC,NDW,PLW,PPC,PPW,RHC,RHW,RMC",90287,2806 Church Ave,,Brooklyn,,,"NEIGHBORHOOD HOUSING SERVICES OF BROOKLYN CDC, INC.",718-469-4679,NY,http://nhsbrooklyn.org,11226,40.650587,-73.950571,"ENG,SPA",No,"TEL,GRP,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"DFC,FBC,FBW,PPC,PPW",90296,506 MacDonough Street,"Lower Level, Nazarene Community Center",BROOKLYN,rtrouth@bnscdc.org,718-919-2725,"NEIGHBORHOOD HOUSING SERVICES OF BROOKLYN (BEDFORD-STUYVESANT) CDC, INC. (D.B.A. BROOKLYN NEIGHBORHOOD SERVICES)",718-919-2100,NY,https://.bnscdc.org,11233,40.682859,-73.926284,"ENG,SPA",No,"GRP,OTH,VID,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.912904953259442,-0.0088955788188022,7462.46,84938.81,3084.53,19971.71,1.7426795177755502e+18,2.773904139953548e+18,-12.84393140801052,0.0040838022680791,6409.58,73305.45,2268.01,14751.38,1.360182662531959e+18,2.2405458784348283e+18
"DFC,DFW,FBC,FBW,PPC,PPW,RHC,RHW",80846,601 19th St N,,Birmingham,info@nhsbham.org,205-328-1057,"NEIGHBORHOOD HOUSING SERVICES OF BIRMINGHAM, INC.",205-328-4292,AL,http://www.nhsbham.org,35203,33.518591,-86.810324,ENG,No,"TEL,GRP,VID,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0031442552775689,1460.34,9247.89,430.3,2370.14,2.2439478710413024e+17,4.519778852545125e+17,-10.070699956752506,-0.0001906557856671,1240.66,7861.92,312.24,1655.55,1.4832433594576813e+17,2.641962341555601e+17
"DFC,FBC,NDW,PLW,PPC,PPW",80880,25 E 20th St Ste 170,,Baltimore,kpinder@nhsbaltimore.com,,"NEIGHBORHOOD HOUSING SERVICES OF BALTIMORE, INC.",410-327-1200-109,MD,http://nhsbaltimore.org,21218,39.312091,-76.615584,"ENG,SPA",No,"GRP,OTH,VID,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.286999388987155,-39.48486332947448,2017.96,20260.08,708.08,4942.67,2.680167212581512e+17,3.165131624021846e+17,-2.640065459953945,0.1466720810085762,1706.22,17127.09,506.01,3534.17,1.895904458222558e+17,2.526123401413269e+17
"DFC,HMC,PPC,PPW,RHC,RHW",84932,3380 W Americana Terrace Ste 120,,BOISE,eswitzer@nwboise.org,208-275-0047,NEIGHBORHOOD HOUSING SERVICES INC DBA NEIGHBORWORKS BOISE,208-343-4065,ID,http://www.nwboise.org,83706,43.615481,-116.223352,ENG,No,"TEL,GRP,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9214982031285216,-0.0024929394806147,1238.72,2989.2,474.09,1069.35,6.611511044158438e+17,1.0707163995271348e+18,-18.62278585573216,-0.0006798004016412,1061.99,2517.37,348.83,754.73,4.9115170622079245e+17,6.93255654025056e+17
"DFC,FBC,FBW,HIC,NDW,PPC,PPW",84527,527 E. Home Rd.,,SPRINGFIELD,kbrammer@springfieldnhp.org,937-322-4619,"NEIGHBORHOOD HOUSING PARTNERSHIP OF GREATER SPRINGFIELD, INC.",937-322-4623-104,OH,http://www.springfieldnhp.org,45503,39.952988,-83.798847,ENG,No,"GRP,VID,WEB,TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.5495712038252947,-0.0040822533870249,5315.85,27804.9,1627.98,7923.94,5.632705709020264e+17,5.7323134944737184e+17,18.155573136876697,-0.0042249651122932,4540.97,23796.89,1190.22,5838.4,3.8508504125492576e+17,3.944115144184188e+17
"DFC,FBC,HIC,NDW,PLW,PPC,PPW",82307,633 NW 8th Ave,,Gainesville,aconklin@gnhdc.org,352-380-9170,NEIGHBORHOOD HOUSING & DEVELOPMENT CORPORATION,352-380-9119,FL,http://site.notavailable.org,32601,29.659228,-82.331822,ENG,No,"TEL,GRP,VID,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.217932739291939,-0.0037295975634715,8349.55,50985.4,2355.02,13141.65,3.0940524803217475e+18,4.445021390705593e+18,-4.967511598530464,-0.0027694349797704,7158.04,43511.59,1728.56,9430.19,2.280986382493733e+18,2.6764302918342374e+18
"DFC,FBC,FBW,FHW,NDW,PLW,PPC,PPW,RHC,RHW",80077,1218 B St,,Wilmington,idonato@neighborhood.org,302-778-6522,"NEIGHBORHOOD HOUSE, INCORPORATED",302-658-5404,DE,http://www.neighborhoodhse.org,19801,39.728648,-75.54328,"ENG,SPA",No,"TEL,GRP,VID,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.2836032828312227,0.0057875830918844,482.82,2279.85,172.9,685.69,8.85861619394243e+16,2.504508105750852e+17,-6.0932839409204576,0.0053029569167211,408.53,1949.23,125.86,497.3,6.099739667083842e+16,1.7678203410554115e+17
"DFC,FBC,FBW,HIC,PPC,PPW",84895,481 Wabasha St S,,Saint Paul,info@nedahome.org,651-292-0925,NEIGHBORHOOD DEVELOPMENT ALLIANCE,651-292-0131,MN,http://www.nedahome.org,55107,44.933828,-93.084428,"ENG,SPA",No,"GRP,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.5565932824043784,-0.0042764113178628,3859.13,16429.48,1201.93,4612.73,5.035554809277483e+17,4.691628217786149e+17,-5.838946424109551,-0.0040030042298056,3298.31,13983.3,881.65,3376.28,3.722174796281958e+17,3.7723988670869645e+17
"DFC,PPC,PPW,RHC,RMC",80706,1550 Blue Spruce Dr,,Fort Collins,,,NEIGHBOR TO NEIGHBOR,970-488-2364,CO,http://www.n2n.org,80524,40.608474,-105.071507,"ENG,SPA",No,"TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.484173932257562,-0.0018829329071531,2341.26,11538.7,749.95,3309.53,8.142775033674883e+17,1.0746706283057304e+18,-19.479096390212646,-0.0008091267041084,1993.24,9847.6,546.7,2390.91,5.89639335769528e+17,5.660586374327448e+17
"DFC,HIC,PPC,PPW,RHC,RHW",82432,6308 S Warner Ave,,Fremont,,,NCCS CENTER FOR NONPROFIT HOUSING,231-924-0641,MI,http://site.notavailable.org,49412,43.440085,-85.939691,ENG,No,"TEL,VID,WEB,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-3.286550624849994,-0.0069880288817879,5223.24,41890.52,1945.84,9898.36,7.609111581470598e+17,5.159221425238502e+17,-9.848757213056146,-0.0051209264698757,4490.84,35787.01,1427.26,7286.13,5.369934147771636e+17,4.922206444956965e+17
"DFC,HIC,PPC,PPW,RHC",81328,The Community at Holy Family Manor,Nazareth Housing Services,Pittsburgh,kdickman@chfmanor.org,412-931-7255,NAZARETH HOUSING SERVICES,412-931-6996,PA,http://www.chfmanor.org,15229,,,ENG,Yes,"TEL,FTF",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4777619031553968,-0.0037114763146693,5818.81,51023.46,2215.23,13166.44,5.246421268565137e+17,7.705985821459464e+17,-10.617962652716216,-0.0049970793797631,4981.99,43672.33,1623.76,9650.67,3.872010370846472e+17,4.261856919135163e+17
